Time	 LatitudeDegrees 	 LongitudeDegrees 	 AltitudeMeters 	 DistanceMeters 	HeartRateBpm	Cadence	 Speed 
8:18:20 PM	 49.2729186359792 	 (123.2542988564810)	 89.80 	 15,896.950 	164	107	 7.452 
8:18:23 PM	 49.2727230861783 	 (123.2543090824030)	 89.80 	 15,918.980 	164	104	 7.248 
8:18:25 PM	 49.2725964356213 	 (123.2542938273400)	 89.80 	 15,933.190 	164	105	 7.032 
8:18:28 PM	 49.2724109441041 	 (123.2542620599260)	 90.00 	 15,953.300 	165	104	 6.637 
8:18:29 PM	 49.2723538633435 	 (123.2542468048630)	 90.40 	 15,959.700 	165	103	 6.396 
8:18:30 PM	 49.2722998000681 	 (123.2542323041700)	 91.00 	 15,966.200 	165	93	 6.494 
8:18:31 PM	 49.2722423002123 	 (123.2542139478020)	 91.40 	 15,972.670 	165	102	 6.474 
8:18:32 PM	 49.2721829563379 	 (123.2542093377560)	 91.80 	 15,980.080 	166	108	 7.400 
8:18:37 PM	 49.2718304134905 	 (123.2541545201090)	 91.80 	 16,020.260 	166	121	 8.461 
8:18:40 PM	 49.2716160044074 	 (123.2541222497820)	 92.00 	 16,044.910 	168	106	 8.361 
8:18:41 PM	 49.2715537268668 	 (123.2541123591360)	 92.40 	 16,053.080 	168	99	 8.168 
8:18:42 PM	 49.2714907787740 	 (123.2540995348240)	 93.00 	 16,060.700 	168	97	 7.611 
8:18:43 PM	 49.2714316025376 	 (123.2540940865870)	 93.40 	 16,067.820 	168	97	 7.126 
8:18:44 PM	 49.2714004218578 	 (123.2540846150360)	 94.00 	 16,073.550 	169	48	 5.739 
8:18:45 PM	 49.2713816463947 	 (123.2540406100450)	 94.80 	 16,078.410 	169	0	 4.860 
8:18:46 PM	 49.2714112345129 	 (123.2539914082730)	 95.40 	 16,083.200 	169	0	 4.772 
8:18:47 PM	 49.2714636214077 	 (123.2539843674740)	 96.00 	 16,087.530 	168	0	 4.334 
8:18:52 PM	 49.2717046011239 	 (123.2540370896450)	 96.00 	 16,113.040 	167	55	 5.899 
8:18:57 PM	 49.2719901725649 	 (123.2540927454820)	 96.00 	 16,146.690 	164	0	 7.223 
8:19:01 PM	 49.2722618300467 	 (123.2541545201090)	 95.40 	 16,177.920 	161	57	 8.137 
8:19:02 PM	 49.2723305616527 	 (123.2541732117530)	 95.00 	 16,186.320 	161	65	 8.394 
8:19:03 PM	 49.2724038194864 	 (123.2541916519400)	 94.40 	 16,194.870 	160	68	 8.545 
8:19:04 PM	 49.2724835313856 	 (123.2542127743360)	 94.00 	 16,203.610 	160	67	 8.739 
8:19:05 PM	 49.2725597228854 	 (123.2542349863790)	 93.40 	 16,212.610 	160	68	 8.998 
8:19:06 PM	 49.2726373393088 	 (123.2542617246500)	 93.00 	 16,221.710 	158	67	 9.114 
8:19:07 PM	 49.2727173864841 	 (123.2542706094680)	 92.40 	 16,230.950 	158	66	 9.234 
8:19:08 PM	 49.2728063184767 	 (123.2542601320890)	 92.00 	 16,240.510 	157	66	 9.567 
8:19:09 PM	 49.2728983517736 	 (123.2542454637580)	 91.80 	 16,250.170 	157	49	 9.654 
8:19:10 PM	 49.2729869484901 	 (123.2542261015620)	 91.40 	 16,259.870 	156	0	 9.697 
8:19:12 PM	 49.2731645610183 	 (123.2541523408140)	 91.40 	 16,279.330 	154	0	 9.697 
8:19:13 PM	 49.2732502240687 	 (123.2540986966340)	 91.40 	 16,288.960 	154	0	 9.697 
8:19:14 PM	 49.2733331210911 	 (123.2540365029120)	 90.80 	 16,298.580 	153	0	 9.609 
8:19:15 PM	 49.2734076362103 	 (123.2539671007540)	 90.40 	 16,308.280 	153	0	 9.697 
8:19:16 PM	 49.2734793853014 	 (123.2538937591010)	 90.00 	 16,317.960 	153	0	 9.697 
8:19:17 PM	 49.2735491227358 	 (123.2538133766500)	 89.40 	 16,327.580 	152	16	 9.609 
8:19:18 PM	 49.2736144177615 	 (123.2537281326940)	 89.00 	 16,337.190 	151	66	 9.609 
8:19:21 PM	 49.2737887613475 	 (123.2534248754380)	 88.40 	 16,365.790 	148	69	 9.480 
8:19:22 PM	 49.2738377116620 	 (123.2533129770300)	 88.00 	 16,375.130 	148	73	 9.355 
8:19:23 PM	 49.2738786991685 	 (123.2532090414310)	 87.80 	 16,384.330 	147	74	 9.194 
8:19:24 PM	 49.2739156633615 	 (123.2530935388050)	 87.40 	 16,393.570 	147	74	 9.234 
8:19:25 PM	 49.2739539686590 	 (123.2529758568850)	 87.00 	 16,402.730 	147	74	 9.154 
8:19:30 PM	 49.2741556372493 	 (123.2524369005110)	 87.00 	 16,447.801 	144	76	 8.885 
8:19:32 PM	 49.2742737382650 	 (123.2522725313900)	 87.00 	 16,465.359 	144	77	 8.793 
8:19:36 PM	 49.2745758220553 	 (123.2520606368780)	 87.00 	 16,501.020 	143	72	 9.036 
8:19:37 PM	 49.2746583838015 	 (123.2520260196170)	 87.00 	 16,510.100 	143	70	 9.076 
8:19:39 PM	 49.2748355772346 	 (123.2519566174590)	 86.40 	 16,528.689 	141	73	 9.314 
8:19:40 PM	 49.2749285325407 	 (123.2519292086360)	 86.00 	 16,538.080 	140	77	 9.397 
8:19:41 PM	 49.2750132735818 	 (123.2518865447490)	 85.40 	 16,547.750 	140	77	 9.654 
8:19:42 PM	 49.2750974278897 	 (123.2518122810870)	 85.00 	 16,557.520 	139	77	 9.786 
8:19:43 PM	 49.2751684226095 	 (123.2517177332190)	 84.40 	 16,567.650 	139	0	 10.112 
8:19:44 PM	 49.2752287723124 	 (123.2516019791360)	 84.00 	 16,577.910 	138	0	 10.260 
8:19:45 PM	 49.2752768844366 	 (123.2514692936090)	 83.40 	 16,588.410 	138	0	 10.411 
8:19:46 PM	 49.2753029521554 	 (123.2513129711150)	 83.00 	 16,599.211 	137	0	 10.890 
8:19:47 PM	 49.2753198835998 	 (123.2511591631910)	 82.40 	 16,610.170 	137	0	 10.975 
8:19:48 PM	 49.2753431852906 	 (123.2510013319550)	 81.80 	 16,621.131 	136	0	 10.946 
8:19:49 PM	 49.2753641400486 	 (123.2508580014100)	 81.00 	 16,631.961 	136	0	 10.836 
8:19:50 PM	 49.2753988411277 	 (123.2507303450250)	 80.40 	 16,642.740 	135	21	 10.781 
8:19:51 PM	 49.2754506412893 	 (123.2506087236100)	 80.00 	 16,653.311 	135	86	 10.565 
8:19:52 PM	 49.2755130864679 	 (123.2505031116300)	 79.40 	 16,663.980 	134	86	 10.671 
8:19:53 PM	 49.2755845841020 	 (123.2504238188260)	 79.00 	 16,674.500 	135	84	 10.513 
8:19:54 PM	 49.2756674811244 	 (123.2503521535540)	 78.40 	 16,685.160 	135	80	 10.671 
8:19:55 PM	 49.2757595982402 	 (123.2502928096800)	 78.00 	 16,695.900 	135	80	 10.725 
8:19:56 PM	 49.2758521344512 	 (123.2502278499300)	 77.80 	 16,706.779 	135	80	 10.890 
8:19:58 PM	 49.2760396376252 	 (123.2500995229920)	 77.40 	 16,729.020 	133	0	 11.237 
8:19:59 PM	 49.2761316709220 	 (123.2500312104820)	 76.80 	 16,740.410 	132	0	 11.387 
8:20:00 PM	 49.2762268893420 	 (123.2499575335530)	 76.40 	 16,751.961 	132	0	 11.541 
8:20:01 PM	 49.2763216886669 	 (123.2498770672820)	 75.40 	 16,763.680 	131	0	 11.734 
8:20:02 PM	 49.2764148954302 	 (123.2497883029280)	 75.00 	 16,775.561 	130	0	 11.864 
8:20:03 PM	 49.2765049170702 	 (123.2496910728510)	 74.00 	 16,787.609 	129	0	 12.067 
8:20:04 PM	 49.2765928432345 	 (123.2495873887090)	 73.40 	 16,799.830 	128	0	 12.206 
8:20:05 PM	 49.2766780871897 	 (123.2494765799490)	 72.40 	 16,812.211 	129	0	 12.383 
8:20:06 PM	 49.2767641693353 	 (123.2493516057720)	 71.40 	 16,824.770 	129	0	 12.567 
8:20:07 PM	 49.2768417857587 	 (123.2492138911030)	 70.80 	 16,837.340 	128	0	 12.567 
8:20:08 PM	 49.2769172228872 	 (123.2490746676920)	 70.00 	 16,850.141 	127	0	 12.793 
8:20:09 PM	 49.2769862059503 	 (123.2489276491100)	 69.00 	 16,863.080 	126	0	 12.949 
8:20:10 PM	 49.2770488187670 	 (123.2487752661100)	 68.40 	 16,876.109 	125	0	 13.029 
8:20:11 PM	 49.2771096713840 	 (123.2486196979880)	 67.80 	 16,889.230 	124	0	 13.109 
8:20:12 PM	 49.2771761398762 	 (123.2484606932840)	 67.00 	 16,902.381 	122	0	 13.149 
8:20:13 PM	 49.2772410996258 	 (123.2483001798390)	 66.00 	 16,915.570 	122	0	 13.190 
8:20:14 PM	 49.2772978451102 	 (123.2481467071920)	 65.00 	 16,928.750 	121	86	 13.190 
8:20:15 PM	 49.2773545905947 	 (123.2479840982700)	 64.40 	 16,941.939 	121	90	 13.190 
8:20:16 PM	 49.2774131800979 	 (123.2478229142720)	 63.40 	 16,955.150 	121	92	 13.190 
8:20:17 PM	 49.2774695903062 	 (123.2476639933880)	 62.60 	 16,968.330 	122	92	 13.190 
8:20:18 PM	 49.2775236535817 	 (123.2475063297890)	 61.60 	 16,981.490 	123	92	 13.109 
8:20:19 PM	 49.2775803152471 	 (123.2473504263900)	 61.20 	 16,994.500 	124	23	 13.069 
8:20:20 PM	 49.2776411678642 	 (123.2471912540490)	 60.40 	 17,007.779 	124	0	 13.274 
8:20:21 PM	 49.2777064628899 	 (123.2470327522600)	 60.00 	 17,021.211 	124	0	 13.425 
8:20:22 PM	 49.2777725122869 	 (123.2468809559940)	 59.00 	 17,034.760 	123	0	 13.553 
8:20:23 PM	 49.2778417468070 	 (123.2467319257550)	 58.20 	 17,048.410 	120	0	 13.640 
8:20:24 PM	 49.2779170162975 	 (123.2465753518040)	 57.40 	 17,062.080 	116	0	 13.684 
8:20:25 PM	 49.2779893521219 	 (123.2464225497090)	 56.40 	 17,075.820 	114	0	 13.727 
8:20:26 PM	 49.2780650407075 	 (123.2462627068160)	 55.60 	 17,089.670 	113	0	 13.862 
8:20:27 PM	 49.2781368736177 	 (123.2461078930640)	 55.00 	 17,103.631 	113	0	 13.953 
8:20:28 PM	 49.2782101314514 	 (123.2459453679620)	 54.20 	 17,117.910 	113	0	 14.281 
8:20:29 PM	 49.2782845627516 	 (123.2457790710030)	 53.40 	 17,132.330 	112	0	 14.425 
8:20:30 PM	 49.2783559765666 	 (123.2456168811760)	 52.40 	 17,146.910 	112	0	 14.574 
8:20:31 PM	 49.2784330062568 	 (123.2454493269320)	 51.60 	 17,161.680 	113	0	 14.777 
8:20:32 PM	 49.2785119637846 	 (123.2452770788220)	 50.60 	 17,176.730 	113	0	 15.038 
8:20:33 PM	 49.2785907536745 	 (123.2450982928270)	 49.60 	 17,191.891 	113	0	 15.163 
8:20:34 PM	 49.2786672804504 	 (123.2449219375840)	 48.60 	 17,207.260 	113	0	 15.381 
8:20:35 PM	 49.2787470761686 	 (123.2447522040450)	 47.40 	 17,222.760 	113	0	 15.494 
8:20:36 PM	 49.2788255307823 	 (123.2445729151360)	 46.40 	 17,238.260 	113	0	 15.494 
8:20:37 PM	 49.2789000459015 	 (123.2443984877310)	 45.40 	 17,253.529 	114	0	 15.272 
8:20:38 PM	 49.2789682745933 	 (123.2442287541920)	 44.40 	 17,268.420 	114	0	 14.897 
8:20:39 PM	 49.2790359165519 	 (123.2440609484910)	 43.40 	 17,283.000 	114	0	 14.572 
8:20:40 PM	 49.2790966853499 	 (123.2438975851980)	 42.40 	 17,297.250 	114	0	 14.246 
8:20:41 PM	 49.2791475635021 	 (123.2437366526570)	 41.40 	 17,310.990 	114	0	 13.739 
8:20:42 PM	 49.2791875451803 	 (123.2435545977200)	 40.40 	 17,324.730 	115	0	 13.739 
8:20:43 PM	 49.2792189773172 	 (123.2433682680130)	 40.40 	 17,338.510 	115	0	 13.784 
8:20:46 PM	 49.2792481463402 	 (123.2428186666220)	 40.40 	 17,379.471 	116	0	 13.564 
8:20:47 PM	 49.2792471405118 	 (123.2426425628360)	 40.20 	 17,392.820 	116	0	 13.350 
8:20:48 PM	 49.2792465537786 	 (123.2424634415650)	 39.40 	 17,406.051 	116	0	 13.225 
8:20:49 PM	 49.2792417760938 	 (123.2422858290370)	 39.20 	 17,419.230 	115	0	 13.185 
8:20:50 PM	 49.2792343162000 	 (123.2421062048520)	 38.60 	 17,432.410 	115	0	 13.185 
8:20:51 PM	 49.2792369984090 	 (123.2419301848850)	 38.20 	 17,445.551 	115	0	 13.102 
8:20:52 PM	 49.2792398482561 	 (123.2417551707470)	 37.40 	 17,458.529 	114	0	 13.022 
8:20:53 PM	 49.2792414408177 	 (123.2415747083720)	 37.20 	 17,471.570 	114	0	 13.022 
8:20:54 PM	 49.2792387586086 	 (123.2414001133290)	 36.40 	 17,484.580 	114	0	 13.022 
8:20:55 PM	 49.2792323883622 	 (123.2412170525640)	 36.00 	 17,497.600 	113	0	 13.022 
8:20:56 PM	 49.2792312148958 	 (123.2410454750060)	 35.40 	 17,510.590 	113	0	 12.982 
8:20:57 PM	 49.2792284488677 	 (123.2408684492110)	 34.60 	 17,523.500 	112	0	 12.904 
8:20:58 PM	 49.2792230006307 	 (123.2406937703490)	 34.20 	 17,536.391 	112	0	 12.892 
8:20:59 PM	 49.2792225815355 	 (123.2405242882660)	 33.40 	 17,549.080 	111	0	 12.699 
8:21:00 PM	 49.2792211566120 	 (123.2403484359380)	 33.00 	 17,561.721 	110	65	 12.623 
8:21:01 PM	 49.2792190611362 	 (123.2401807140550)	 32.40 	 17,574.109 	111	85	 12.402 
8:21:02 PM	 49.2792205698788 	 (123.2400132436300)	 32.20 	 17,586.381 	111	85	 12.258 
8:21:03 PM	 49.2792136128991 	 (123.2398476172230)	 31.60 	 17,598.561 	112	84	 12.187 
8:21:04 PM	 49.2792021296918 	 (123.2396853435780)	 31.20 	 17,610.600 	113	84	 12.048 
8:21:07 PM	 49.2791586276143 	 (123.2391897216430)	 31.20 	 17,646.551 	116	82	 11.907 
8:21:09 PM	 49.2791377566754 	 (123.2388706225900)	 31.20 	 17,670.000 	117	79	 11.647 
8:21:11 PM	 49.2791107669472 	 (123.2385525293640)	 31.00 	 17,692.711 	118	78	 11.305 
8:21:12 PM	 49.2790963500738 	 (123.2383883278810)	 30.20 	 17,703.750 	119	77	 11.039 
8:21:13 PM	 49.2790761496871 	 (123.2382335979490)	 30.00 	 17,714.750 	119	79	 11.010 
8:21:14 PM	 49.2790603078901 	 (123.2380916085090)	 29.60 	 17,725.570 	120	81	 10.814 
8:21:15 PM	 49.2790436279028 	 (123.2379682268940)	 29.20 	 17,736.230 	120	85	 10.652 
8:21:17 PM	 49.2789977788925 	 (123.2376952283080)	 29.20 	 17,757.100 	121	89	 10.390 
8:21:23 PM	 49.2788389418274 	 (123.2369336485860)	 29.20 	 17,816.850 	124	96	 9.746 
8:21:24 PM	 49.2788088507950 	 (123.2368147931990)	 29.20 	 17,826.580 	124	95	 9.722 
8:21:28 PM	 49.2786761652678 	 (123.2363328337660)	 28.60 	 17,865.000 	126	93	 9.472 
8:21:30 PM	 49.2786087747663 	 (123.2360986433920)	 28.00 	 17,883.461 	126	91	 9.265 
8:21:31 PM	 49.2785769235342 	 (123.2359761837860)	 27.60 	 17,892.680 	127	91	 9.225 
8:21:32 PM	 49.2785485927015 	 (123.2358648721120)	 27.20 	 17,901.721 	127	96	 9.027 
8:21:38 PM	 49.2783664539456 	 (123.2352171186350)	 27.20 	 17,952.660 	127	89	 8.093 
8:21:46 PM	 49.2781481891870 	 (123.2344183232630)	 27.20 	 18,014.750 	129	93	 7.677 
8:21:54 PM	 49.2780811339616 	 (123.2335538137700)	 27.20 	 18,077.600 	129	98	 8.086 
8:21:55 PM	 49.2780823912471 	 (123.2334426697340)	 27.20 	 18,085.689 	129	98	 8.086 
8:22:03 PM	 49.2781600914895 	 (123.2325226720420)	 27.20 	 18,151.500 	130	101	 8.373 
8:22:11 PM	 49.2782422341406 	 (123.2316430751230)	 27.20 	 18,214.660 	131	102	 8.439 
8:22:19 PM	 49.2782610096037 	 (123.2307123485950)	 27.20 	 18,282.660 	131	94	 8.576 
8:22:27 PM	 49.2782219499349 	 (123.2298139762130)	 27.20 	 18,348.910 	133	92	 8.026 
8:22:28 PM	 49.2782102990895 	 (123.2297058496620)	 27.20 	 18,356.801 	133	96	 7.876 
8:22:36 PM	 49.2781040165573 	 (123.2288860995320)	 27.20 	 18,418.391 	134	90	 7.501 
8:22:38 PM	 49.2780679743736 	 (123.2286937348540)	 27.20 	 18,432.961 	134	99	 7.210 
8:22:47 PM	 49.2778886854648 	 (123.2278625853350)	 27.20 	 18,496.760 	133	99	 7.112 
8:22:56 PM	 49.2777037806808 	 (123.2270274125030)	 27.20 	 18,560.520 	133	96	 6.927 
8:22:57 PM	 49.2776850890368 	 (123.2269356306640)	 27.20 	 18,567.410 	133	95	 6.882 
8:23:05 PM	 49.2775567620992 	 (123.2262353226540)	 27.20 	 18,621.131 	132	92	 6.577 
8:23:07 PM	 49.2775234021246 	 (123.2260632421820)	 27.20 	 18,634.170 	131	92	 6.566 
8:23:13 PM	 49.2774936463683 	 (123.2255246210840)	 27.20 	 18,673.340 	131	96	 6.368 
8:23:22 PM	 49.2774253338575 	 (123.2247212156650)	 27.20 	 18,731.311 	132	97	 6.650 
8:23:31 PM	 49.2774015292525 	 (123.2238769903770)	 27.20 	 18,791.350 	133	95	 6.521 
8:23:32 PM	 49.2773977573961 	 (123.2237875554710)	 27.20 	 18,797.930 	133	95	 6.583 
8:23:40 PM	 49.2773279361426 	 (123.2230648677790)	 27.20 	 18,850.881 	133	99	 6.903 
8:23:47 PM	 49.2771744634956 	 (123.2224569283420)	 27.20 	 18,898.350 	134	97	 6.665 
8:23:54 PM	 49.2770001199096 	 (123.2218361645930)	 27.20 	 18,946.301 	134	89	 6.927 
8:24:03 PM	 49.2768023069947 	 (123.2210299093270)	 27.20 	 19,009.490 	135	91	 7.065 
8:24:11 PM	 49.2765925917774 	 (123.2202687487000)	 27.20 	 19,067.170 	137	93	 7.175 
8:24:19 PM	 49.2764264624565 	 (123.2194909080860)	 27.20 	 19,126.131 	137	95	 7.401 
8:24:26 PM	 49.2763370275497 	 (123.2187815476200)	 27.20 	 19,178.189 	137	94	 7.412 
8:24:34 PM	 49.2763126362115 	 (123.2179671619080)	 27.20 	 19,237.109 	135	95	 7.545 
8:24:43 PM	 49.2762687150388 	 (123.2170801050960)	 27.20 	 19,301.510 	135	91	 7.137 
8:24:44 PM	 49.2762585729360 	 (123.2169798575340)	 27.20 	 19,308.631 	136	101	 7.112 
8:24:53 PM	 49.2761724907904 	 (123.2161216344680)	 27.20 	 19,371.480 	135	90	 7.041 
8:24:58 PM	 49.2761029209941 	 (123.2156511582430)	 27.20 	 19,406.551 	135	99	 6.972 
8:25:00 PM	 49.2760573234409 	 (123.2154782395800)	 27.20 	 19,420.080 	135	96	 6.728 
8:25:06 PM	 49.2758808005601 	 (123.2150258682660)	 27.20 	 19,459.131 	136	95	 6.480 
8:25:14 PM	 49.2756508011370 	 (123.2143766060470)	 27.20 	 19,511.650 	137	98	 6.749 
8:25:24 PM	 49.2754201311618 	 (123.2135214842850)	 27.20 	 19,577.920 	136	95	 6.519 
8:25:31 PM	 49.2752268444746 	 (123.2129122037440)	 27.20 	 19,626.160 	137	91	 7.089 
8:25:40 PM	 49.2749882955104 	 (123.2121155876660)	 27.20 	 19,689.090 	136	99	 6.872 
8:25:42 PM	 49.2749421950429 	 (123.2119314372530)	 27.20 	 19,702.750 	136	98	 6.828 
8:25:49 PM	 49.2747796699404 	 (123.2113367412230)	 27.20 	 19,749.211 	135	99	 6.828 
8:25:58 PM	 49.2745479103177 	 (123.2105742394920)	 26.60 	 19,810.221 	135	98	 6.772 
8:25:59 PM	 49.2745248600840 	 (123.2104880735270)	 26.20 	 19,817.029 	135	98	 6.816 
8:26:00 PM	 49.2745043244212 	 (123.2103982195250)	 25.60 	 19,823.910 	135	98	 6.882 
8:26:01 PM	 49.2744815256446 	 (123.2103081140660)	 25.20 	 19,830.840 	135	99	 6.927 
8:26:02 PM	 49.2744615767151 	 (123.2102173380550)	 24.60 	 19,837.711 	136	99	 6.861 
8:26:08 PM	 49.2744251154363 	 (123.2096366398030)	 24.60 	 19,879.420 	134	101	 7.137 
8:26:17 PM	 49.2744178231805 	 (123.2087111938740)	 24.60 	 19,946.340 	134	94	 7.385 
8:26:25 PM	 49.2745323199778 	 (123.2078906893730)	 24.60 	 20,007.359 	134	98	 7.705 
8:26:26 PM	 49.2745505925267 	 (123.2077885139730)	 24.60 	 20,015.010 	134	97	 7.651 
8:26:33 PM	 49.2746586352586 	 (123.2070699334140)	 24.60 	 20,068.160 	134	96	 7.541 
8:26:41 PM	 49.2747919075191 	 (123.2062460761510)	 24.60 	 20,129.439 	134	100	 7.818 
8:26:42 PM	 49.2748092580586 	 (123.2061361894010)	 25.20 	 20,137.180 	134	99	 7.762 
8:26:43 PM	 49.2748243454843 	 (123.2060309965160)	 25.60 	 20,145.070 	134	97	 7.876 
8:26:44 PM	 49.2748356610536 	 (123.2059208583080)	 26.00 	 20,152.891 	134	93	 7.818 
8:26:45 PM	 49.2748373374342 	 (123.2058185152700)	 26.20 	 20,160.779 	133	93	 7.906 
8:26:46 PM	 49.2748028878122 	 (123.2057320978490)	 26.60 	 20,168.750 	133	93	 7.966 
8:26:47 PM	 49.2747436277568 	 (123.2056772802020)	 26.60 	 20,176.410 	132	0	 7.664 
8:26:50 PM	 49.2745427135378 	 (123.2056859973810)	 26.60 	 20,197.631 	131	88	 6.949 
8:26:59 PM	 49.2739711515605 	 (123.2057320140300)	 26.60 	 20,261.211 	133	88	 6.973 
8:27:02 PM	 49.2737876717001 	 (123.2057377137240)	 26.20 	 20,281.910 	134	88	 6.927 
8:27:03 PM	 49.2737243045121 	 (123.2057381328190)	 26.00 	 20,288.820 	134	88	 6.905 
8:27:04 PM	 49.2736625298857 	 (123.2057424075900)	 25.60 	 20,295.660 	133	87	 6.839 
8:27:05 PM	 49.2736007552593 	 (123.2057476043700)	 25.20 	 20,302.430 	134	87	 6.772 
8:27:06 PM	 49.2735380586236 	 (123.2057516276830)	 24.60 	 20,309.189 	133	94	 6.772 
8:27:08 PM	 49.2734078876674 	 (123.2057574111960)	 24.60 	 20,322.881 	133	97	 6.795 
8:27:16 PM	 49.2729283589869 	 (123.2057449221610)	 24.60 	 20,377.381 	132	88	 6.882 
8:27:19 PM	 49.2727861180901 	 (123.2056161761280)	 24.60 	 20,398.410 	132	90	 7.043 
8:27:21 PM	 49.2727129440754 	 (123.2054667267940)	 24.60 	 20,412.410 	132	89	 7.019 
8:27:24 PM	 49.2726210784167 	 (123.2051982544360)	 24.60 	 20,433.320 	132	87	 6.905 
8:27:31 PM	 49.2724657617509 	 (123.2046489883210)	 24.60 	 20,480.740 	132	90	 6.688 
8:27:33 PM	 49.2724153026938 	 (123.2045053225010)	 25.20 	 20,494.070 	132	95	 6.605 
8:27:34 PM	 49.2723847925662 	 (123.2044210005550)	 25.60 	 20,500.641 	132	95	 6.564 
8:27:35 PM	 49.2723540309816 	 (123.2043360080560)	 26.00 	 20,507.240 	132	94	 6.544 
8:27:36 PM	 49.2723221797496 	 (123.2042564637950)	 26.20 	 20,513.711 	131	94	 6.524 
8:27:37 PM	 49.2722945194691 	 (123.2041757460680)	 26.60 	 20,520.230 	131	94	 6.524 
8:27:38 PM	 49.2722681164741 	 (123.2040982972830)	 26.60 	 20,526.770 	131	94	 6.544 
8:27:47 PM	 49.2719392105937 	 (123.2033569179470)	 26.60 	 20,588.631 	133	93	 6.504 
8:27:54 PM	 49.2716921959072 	 (123.2028720248490)	 26.60 	 20,633.109 	133	92	 6.183 
8:27:55 PM	 49.2716481070965 	 (123.2028094958510)	 26.60 	 20,639.160 	133	97	 6.041 
8:28:00 PM	 49.2714510485529 	 (123.2026147004210)	 27.20 	 20,667.689 	133	95	 5.467 
8:28:01 PM	 49.2714120727032 	 (123.2025720365340)	 27.60 	 20,673.010 	134	93	 5.316 
8:28:02 PM	 49.2713683191686 	 (123.2025291211900)	 28.20 	 20,678.109 	134	88	 5.099 
8:28:03 PM	 49.2713251523673 	 (123.2024929951870)	 28.60 	 20,683.090 	134	93	 4.980 
8:28:04 PM	 49.2712888587266 	 (123.2024617306880)	 29.00 	 20,687.881 	134	99	 4.778 
8:28:08 PM	 49.2711659800261 	 (123.2023729663340)	 29.00 	 20,704.910 	135	89	 3.930 
8:28:10 PM	 49.2711066361516 	 (123.2023481559000)	 29.20 	 20,712.711 	136	86	 3.888 
8:28:11 PM	 49.2710759583860 	 (123.2023494970050)	 29.60 	 20,716.500 	137	86	 3.790 
8:28:12 PM	 49.2710508964955 	 (123.2023472338910)	 30.20 	 20,720.221 	137	86	 3.724 
8:28:13 PM	 49.2710178717970 	 (123.2023375108830)	 30.60 	 20,724.020 	137	88	 3.805 
8:28:14 PM	 49.2709879484027 	 (123.2023300509890)	 31.20 	 20,727.859 	138	87	 3.838 
8:28:19 PM	 49.2708117607980 	 (123.2022906560450)	 31.60 	 20,746.900 	139	87	 3.783 
8:28:20 PM	 49.2707771435379 	 (123.2022861298170)	 32.00 	 20,750.721 	139	88	 3.825 
8:28:21 PM	 49.2707437835633 	 (123.2022841181600)	 32.40 	 20,754.580 	139	88	 3.859 
8:28:22 PM	 49.2707093339413 	 (123.2022862136360)	 32.60 	 20,758.430 	139	89	 3.859 
8:28:23 PM	 49.2706760577857 	 (123.2022927515200)	 33.20 	 20,762.320 	140	89	 3.881 
8:28:29 PM	 49.2704697791486 	 (123.2023146282880)	 33.20 	 20,785.301 	142	87	 3.757 
8:28:30 PM	 49.2704303842037 	 (123.2023173104970)	 33.40 	 20,789.100 	142	87	 3.812 
8:28:31 PM	 49.2703940905630 	 (123.2023218367240)	 34.00 	 20,792.939 	143	87	 3.818 
8:28:32 PM	 49.2703650053590 	 (123.2023270335040)	 34.40 	 20,796.721 	143	85	 3.790 
8:28:33 PM	 49.2703299690037 	 (123.2023286260660)	 34.60 	 20,800.461 	143	84	 3.737 
8:28:34 PM	 49.2702974472194 	 (123.2023359183220)	 35.20 	 20,804.150 	143	84	 3.691 
8:28:36 PM	 49.2702327389270 	 (123.2023490779100)	 35.20 	 20,811.561 	143	86	 3.711 
8:28:37 PM	 49.2701982893049 	 (123.2023562025270)	 35.40 	 20,815.320 	144	86	 3.750 
8:28:38 PM	 49.2701665218919 	 (123.2023651711640)	 36.00 	 20,819.080 	144	87	 3.763 
8:28:39 PM	 49.2701329942792 	 (123.2023708708580)	 36.40 	 20,822.881 	143	88	 3.798 
8:28:40 PM	 49.2700963653624 	 (123.2023623213170)	 36.60 	 20,826.680 	144	87	 3.812 
8:28:41 PM	 49.2700588982552 	 (123.2023618184030)	 37.20 	 20,830.471 	144	85	 3.783 
8:28:43 PM	 49.2699972912669 	 (123.2023665960870)	 37.20 	 20,837.900 	144	84	 3.686 
8:28:50 PM	 49.2697520367801 	 (123.2023327331990)	 37.60 	 20,863.570 	146	81	 3.586 
8:28:51 PM	 49.2697175033390 	 (123.2023264467710)	 38.20 	 20,867.109 	146	81	 3.551 
8:28:52 PM	 49.2696883343160 	 (123.2023255247620)	 38.40 	 20,870.631 	146	81	 3.509 
8:28:53 PM	 49.2696614284068 	 (123.2023251056670)	 39.00 	 20,874.180 	146	81	 3.562 
8:28:54 PM	 49.2696337681263 	 (123.2023225910960)	 39.40 	 20,877.680 	146	81	 3.497 
8:28:58 PM	 49.2695120628923 	 (123.2022940088060)	 39.60 	 20,891.961 	147	78	 3.532 
8:28:59 PM	 49.2694915272295 	 (123.2022870518260)	 40.40 	 20,895.381 	148	78	 3.418 
8:29:00 PM	 49.2694761045277 	 (123.2022861298170)	 40.60 	 20,898.770 	148	78	 3.398 
